"1035416","近日，用益信托发布的《2018下半年信托投资策略报告》显示，上半年新增集合信托产品规模7429.37亿元，同比降21.61%。分领域看，上半年房地产信托2714.66亿元，与去年同期相比增1000亿元，增幅达36.85%。上半年房地产类信托产品的平均收益率为7.89%，居各类产品之首。房地产信托最高收益率从去年12月的7.9053%上升到今年6月的8.3077%。房地产信托可谓“量价齐升”。（经济日报）","2018-08-29 08:35:46","2018-08-29 08:35:55","['市场']"
"1035417","上海市委副书记、市长应勇昨天主持召开市政府常务会议，研究设立“上海文化产业发展投资基金”，加快推动文化创意产业创新发展；部署推进社会公益事业建设领域政府信息公开，进一步提升透明度；决定实施中医药发展战略规划纲要，全面推动上海中医药高质量发展。（解放日报）","2018-08-29 08:36:07","2018-08-29 08:36:13","['其他', 'A股']"
"1035418","在腾讯等几家重量级公司的业绩不达预期之后，大陆投资者正以史上最快的速度撤离港股。据彭博，南向投资者本月至28日已净卖出港股254亿港元，料创沪港通自2014年底开通以来的月度新高。在恒生指数中权重仅次于汇丰控股的腾讯，本月遭内地资金净卖出已达141亿港元，占整体南向净卖出金额的逾五成。腾讯在8月15日公布盈利意外下降后，股价于次日跌至近一年低位。舜宇光学科技、中国人寿是遭南下最大减持的另外两支港股，减持金额皆近11亿港元，仅次于腾讯。今年以来，港股日均净买入达4.7亿港元，仅为去年15亿港元的三成。","2018-08-29 08:43:53","2018-08-29 08:43:59","['公司', '市场']"
"1035419","8月27日，工信部信息化和软件服务业司副司长李冠宇带队调研团赴重庆开展调研和座谈。调研团调研了重庆海云数据公司、重庆伟岸测器制造公司，重点考察了企业围绕大数据智能化发展的技术产品创新、融合应用情况和实践经验。下一步，工信部信软司将并与相关部门加强协调，共同办理好重点建议，采取有效措施，推动重庆及我国大数据智能化健康快速发展。","2018-08-29 08:44:02","2018-08-29 08:44:14","['其他']"
"1035420","截至08月28日，上交所融资余额报5174.11亿元，较前一交易日减少3.22亿元；深交所融资余额报3372.13亿元，较前一交易日减少1.44亿元；两市合计8546.24亿元，较前一交易日减少4.66亿元。","2018-08-29 08:48:03","2018-08-29 08:48:07","['A股']"
"1035421","美团点评IPO的香港预路演已经启动，预计将于9月20日正式登陆港交所，计划至少融资40亿美元。","2018-08-29 08:50:13","2018-08-29 08:51:01","['公司']"
"1035582","28日，甘肃省铁路投资建设集团有限公司在兰州成立。新成立的甘肃铁投集团将负责甘肃省省内控股铁路项目前期工作、投融资、建设、管理以及铁路资产资本运营等业务。（甘肃日报）","2018-08-29 14:55:37","2018-08-29 14:55:44","['其他']"
"1035583","随着直径8.8米的“铁兵一号”土压平衡盾构机转动刀盘，29日上午，国内设计时速最快的地铁线——广州市轨道交通18和22号线首台盾构始发掘进。设计时速160公里的广州市轨道交通18和22号线线路全长93.7公里，由中铁建华南建设有限公司总承包，投资760亿元，是目前国内采用EPC（工程总承包）模式建设的投资最大的单体项目。（新华社）","2018-08-29 14:57:31","2018-08-29 14:57:39","['其他']"
"1035584","上证综指收盘下跌0.31%，报2769.30；深证成指下跌0.64%，报8678.26；创业板指下跌0.80%，报1481.19。","2018-08-29 15:00:58","2018-08-29 15:01:33","['A股']"
"1035585","欧股开盘，欧洲Stoxx600开盘上涨0.2%；英国富时100开盘上涨0.14%；法国CAC40上涨0.16%；德国DAX开盘上涨0.13%。","2018-08-29 15:01:26","2018-08-29 15:04:02","['市场']"
"1035586","上证综指收盘下跌0.31%，报2769.30；深证成指下跌0.64%，报8678.26；创业板指下跌0.80%，报1481.19。从盘面上看，知识产权保护、养殖业、网络安全居板块涨幅榜前列，钛白粉、高送转、稀土永磁居板块跌幅榜前列。http://t.cn/RFLTwDI","2018-08-29 15:02:41","2018-08-29 15:02:47","['焦点', 'A股']"
"1035587","期市收盘，PTA、焦炭收涨逾1%，沪镍、郑煤、锰硅、沪铝、豆粕、沪铜、鸡蛋、沥青、苹果、菜粕等收涨。白糖、郑棉、焦煤、螺纹、郑醇、硅铁、热卷、棉纱跌逾1%，原油、沪锌、塑料、沪银、玻璃、橡胶、玉米、铁矿、沪铅、PVC、沪金、沪锡等收跌。","2018-08-29 15:03:05","2018-08-29 15:03:14","['市场']"
"1035588","全球市场研究机构集邦咨询29日指出，第二季度智能手机市场因受益于中国品牌新机铺货、海外市场销售告捷等因素，全球生产总量较第一季度增长3%，达3.52亿支。该机构预计，进入下半年传统旺季，第三季度生产量或较第二季度增长6%，约达3.73亿支。","2018-08-29 15:05:14","2018-08-29 15:05:20","['行业', '市场']"
"1035589","近期，中国航材集团所属的中航材导航技术公司自主研发的国内首个大型AIXM 5.1航空情报系统成功上线，标志着中航材导航技术公司已跻身全球4大AIM提供商行列。该系统引入时间片、全球唯一识别码、通用地理信息语言等AIM核心技术和工作流模式管理情报数据处理流程，实现了终端区飞行程序数字化，大幅提高了终端区航图绘图自动化程度。","2018-08-29 15:07:00","2018-08-29 15:07:06","['公司']"
"1035590","第五届中日俄韩四国地方国际经贸论坛29日在吉林省延边州首府延吉市举办，四国与会代表就促进四国地方相互之间的经贸、物流、人文、旅游、农业、环保等领域的交流合作进行了初步协商，并达成部分合作事项。本届论坛上，中国国际贸易促进委员会延边支会、日本秋田商工会议所、俄罗斯滨海边疆区工商会、韩国中小企业融合江原联合会代表签署了《中日俄韩四国地方国际经贸交流备忘录》。（中新社）","2018-08-29 15:09:52","2018-08-29 15:09:59","['其他']"
"1035597","因南流江整治不力曾遭生态环境部约谈的广西玉林市，开始大规模拆除沿江及周边养猪场。广西壮族自治区环境保护厅29日提供的信息显示，目前，玉林市已在划定的南流江干支流禁养区内清拆或去功能化猪场10832家。（中新社）","2018-08-29 15:12:04","2018-08-29 15:12:10","['其他']"
"1035598","Pimco报告称，如果在未来一到四年内将中国纳入主要债券指数，那么仅被动资金就将有大约2500亿至3000亿美元被推动流入中国市场。","2018-08-29 15:13:27","2018-08-29 15:21:00","['市场', '观点', '焦点']"
"1035599","当地时间28日，美国财政部长姆努钦对中国政府支撑人民币汇率表示赞赏。他在接受媒体采访时表示，如果中国政府支撑人民币汇率，那不是操纵货币，“如果他们（中国）让人民币贬值，不管是出于结构性原因，还是出于实际操作，都是操纵行为”。（每经）","2018-08-29 15:15:02","2018-08-29 15:15:07","['其他']"
"1035600","8月29日，中国贸促会研究院发布《中国对外直接投资战略研究报告》。报告认为，中国“走出去”战略与管理体系不断调整，对外直接投资正处于历史最好时期，应根据新形势的发展需要，进一步完善对外直接投资战略。报告称，近10年，中国对外投资年均增长27.2%，跻身对外投资大国行列。2017年，中国对外直接投资流量1246.3亿美元，位居世界第3位；对外直接投资存量14820.2亿美元，位居世界第8位。（中新网）","2018-08-29 15:15:41","2018-08-29 15:15:46","['其他']"
"1035601","乌干达国家控制的养老基金与中国中铁签订了1.1亿美元的协议，在首都坎帕拉建造一座32层高的办公大楼。彭博援引乌干达国家社会保障基金董事长Patrick Byabakama Kaberenge接受采访时说，下个月将开始动工，并将在两到三年后竣工。其称，该项目已经停滞了10年，是国家社会保障基金向住宅和办公大楼投资6亿美元计划的一部分。","2018-08-29 15:18:33","2018-08-29 15:18:40","['公司', 'A股']"
"1035602","针对“华住旗下酒店数据、客户信息疑遭泄露”事件曝光的酒店网络安全等问题，中国旅游饭店业协会发布倡议书，倡导全体会员自觉遵守宪法、法律、法规和国家政策，加强网络安全建设，同时，坚决反对任何传播、出售或泄露旅客住宿信息的行为。","2018-08-29 15:18:46","2018-08-29 15:18:55","['行业', '公司', 'A股']"
"1035603","国家市场监督管理总局29日消息，日前，湖南江南汽车制造有限公司向国家市场监督管理总局备案了召回计划。决定自即日起，召回2014年9月2日至2015年12月16日期间生产的部分众泰云100汽车，共计17632辆。","2018-08-29 15:19:11","2018-08-29 15:19:16","['公司']"
"1035604","据财新报道，中信股份（00267.HK）董事长常振明今日在香港表示，捷克政府目前已经批准中信集团接手华信能源捷克资产的控制权，目前交易尚未完成，中信与华信尚未最终确定交易对价。","2018-08-29 15:21:31","2018-08-29 15:21:36","['公司']"
"1035605","前大公国际资信评估公司总裁，现华科金控（深圳）有限公司董事长宋杰，致信大公董事长关建中。宋杰表示，大公内部管理的确存在问题，员工收入责任担当不成比例，董事长关建中像学者而不像领导。愿意带领团队回归大公，但前提是，关建中必须改变。 http://t.cn/RFLnL7W","2018-08-29 15:27:13","2018-08-29 15:28:13","['公司', '焦点']"
"1035606","中国农行行长赵欢：农行今年上半年房地产不良贷款有所反弹；下半年将继续加大不良贷款的处置力度。","2018-08-29 15:27:30","2018-08-29 15:28:53","['公司', 'A股']"
"1035607","据路透，在包括高粱和大麦在内的饲料谷物中，玉米价格今年跌幅最大，因美国农户准备迎接史上最大丰收。芝加哥期货交易所(CBOT)主力玉米期货价格今年以来已下跌8.5%，为在该市场上第六个录得跌幅的年头。美国高粱价格下滑4.6%，而巴西玉米上涨4.1%。澳洲饲料用大麦今年上涨近42%，美国饲料级小麦上涨近8%。 咨询服务公司Pro Farmer上周预计，2018年美国玉米单产每英亩177.3蒲式耳，低于美国农业部(USDA)预估的178.4，但仍创历史高位。","2018-08-29 15:33:48","2018-08-29 15:33:48","['行业', '数据', '市场']"
"1035608","意大利报纸《La Stampa》引述未具名官员报道，意大利政府代表据悉与欧洲央行接触，以通过一项新的债券购买计划，从而保护意大利债务免受金融投机的影响，并避免评级遭遇下调。报道称，如有必要，新的量化宽松式措施可能会另外取名。","2018-08-29 15:35:55","2018-08-29 15:36:20","['央行', '其他']"
"1035609","农行副行长王纬：将优先满足个人自住房及长租房贷款需求。","2018-08-29 15:39:35","2018-08-29 15:40:21","['公司']"
"1035610","菜鸟推出了AI报关员，通过商品图像、产品信息进行预归类报关。现在，AI归类报关的正确率已经从30%达到了98%以上。（36氪）","2018-08-29 15:41:56","2018-08-29 15:43:00","['公司']"
"1035611","五大国有银行中，除工商银行半年报尚未披露，建行、农行在项目落地上领衔，各机构均已实现盈利。","2018-08-29 15:44:16","2018-08-29 15:44:16","['行业']"
"1035612","农行首席风险官李志成：农行今年计划处置清收不良资产1250亿元以上。","2018-08-29 15:44:53","2018-08-29 15:46:24","['公司', 'A股']"
"1035613","中国农业银行高层表示，今年上半年按揭贷款利率总体在5.4%左右，较上年增加69个基点；今年计划处置不良资产1250亿元人民币。（路透）","2018-08-29 15:45:02","2018-08-29 15:46:29","['公司']"
"1035614","土耳其Hurriyet日报周三报道称，土耳其财政部长阿尔巴伊拉克表示，他认为土耳其经济和金融体系不会有重大风险。阿尔巴伊拉克称他之所以认为不会面临重大风险是因为，土耳其净公共债务和家庭债务非常低，而且该国金融体系非常稳健。","2018-08-29 15:46:42","2018-08-29 15:48:27","['其他']"
"1035615","兴业矿业公告，公司于8月29日首次回购股份，数量为1000万股，占总股本0.53%，购买股份最高成交价6.73元/股，最低成交价6.51元/股，支付总金额6653.45万元（不含交易费用）。","2018-08-29 15:47:07","2018-08-29 15:48:53","['公司', 'A股']"
"1035617","农业银行行长赵欢称，上半年农行新增不良主要集中在环渤海地区和中部地区，不良率分别为1.2%和1.19%。从行业来看，不良集中爆发在制造业，尤其是传统低端制造业，占新增不良贷款的60%；其次是批发和零售行业，占新增不良贷款的15%；第三是房地产行业，过去房地产行业的不良率比较低，但今年上半年，房地产行业的不良贷款上升明显，占新增不良贷款的接近9%。","2018-08-29 15:50:08","2018-08-29 15:52:15","['公司', 'A股']"
"1035618","南非兰特兑美元下跌超过1%。","2018-08-29 15:51:21","2018-08-29 15:53:51","['市场']"
"1035619","工信部总经济师王新哲出席2018中国民营企业500强峰会并致辞，王新哲指出，重点抓好五个方面工作： 一是进一步优化民营企业发展环境。放宽民间资本在电信、军工等领域市场准入。二是深入推动民营企业专业化发展。支持培育一批细分领域专业化“小巨人”企业，发挥工业互联网平台作用，支持民营企业实现业务系统向云端迁移，加快数字化、智能化转型。三是着力缓解民营企业融资难融资贵问题。支持优质企业上市融资、发行债券。四是切实促进民营企业国际化发展。支持民营企业与“一带一路”沿线国家对接交流、合作发展。 五是大力弘扬企业家精神和工匠精神。","2018-08-29 15:54:20","2018-08-29 15:54:20","['公司', 'A股']"
"1035620","农行副行长张克秋：下半年整个银行业净息差将趋稳，资金市场利率可能稳中趋降。","2018-08-29 15:55:29","2018-08-29 15:59:08","['公司']"
"1035621","“我们也在考虑进军网约车市场。”上海汽车集团股份有限公司副总裁周郎辉8月29日在国资委的一次媒体通气会上透露。网约车便是上汽拟开拓的创新业务。但究竟该如何做，是否会引入社会资本，周郎辉并没有详细解释，他仅透露，十月左右相关信息就会对外披露。（21）","2018-08-29 15:58:07","2018-08-29 16:01:23","['公司']"
"1035622","日本内阁政府发布月度经济报告：日本经济温和复苏，维持经济评估不变。","2018-08-29 16:00:10","2018-08-29 16:03:34","['宏观']"
"1035623","瑞士8月投资者信心指数 -14.3，前值 -4。","2018-08-29 16:00:25","2018-08-29 16:04:03","['宏观']"
"1035624","申通地铁半年报：实现营业收入3.68亿元，同比下降0.02%；实现净利润1785.3万元，同比下降61.05%。","2018-08-29 16:01:40","2018-08-29 16:01:40","['公司', 'A股']"
"1035625","农业银行副行长郭宁宁表示，上半年个人按揭贷款利率5.4%左右，比上年上升69BP。下半年会严格落实宏观调控和要求，差别化的信贷要求，加大二手房的支持和服务，进一步提供首套房和刚需房的支持，提高占比。","2018-08-29 16:04:15","2018-08-29 16:04:15","['宏观', '观点']"
"1035702","联想控股29日发布截至2018年6月30日止6个月中期业绩公告，2018年上半年，公司及其附属公司实现收入1565.49亿元，同比增长10%；公司权益持有人应占净利润为28.3亿元，同比增长5%。","2018-08-29 17:20:37","2018-08-29 17:20:47","['公司']"
"1035703","吉宏股份半年报：拟10转7；实现营业收入9.6亿元，同比增长147.24%；实现净利润8113万元，同比增长312.13%。","2018-08-29 17:22:32","2018-08-29 17:22:39","['公司', '焦点', 'A股']"
"1035705","粤港澳大湾区金融高峰论坛29日在香港举行。香港特区行政长官林郑月娥表示，粤港澳大湾区是中央支持香港融入国家发展大局的重要平台，金融实力不容忽视，有效整合区内金融资源，对推动国家整体经济发展将发挥无可比拟的作用。（中国新闻网）","2018-08-29 17:25:56","2018-08-29 17:26:03","['宏观']"
"1035706","中国社科院学部委员、国家金融与发展实验室理事长李扬表示，汇率高度复杂，没有任何一种汇率理论能够成功解释汇率的现实波动，因此，不应把太多精力放在计算汇率水平上，而应更关注汇率形成机制，让市场供求决定均衡汇率。他认为，汇率是整个经济体系不可或缺的组成部分，国内市场经济体制与汇率机制的发展应协调并进。（新华网）","2018-08-29 17:26:52","2018-08-29 17:26:57","['宏观', '观点']"
"1035707","招商轮船8月29日晚间披露半年报，公司上半年实现营收26.85亿元，同比下滑18%；净利润1.05亿元，同比下滑80%；每股收益0.02元。展望下半年，招商轮船预计油轮板块短期市场形势依然严峻，但存在走出低谷的机会，北半球冬季旺季的市场或可有所期待；国际干散货市场预计继续复苏，维持谨慎乐观预期。","2018-08-29 17:27:29","2018-08-29 17:27:41","['公司', 'A股']"
"1035708","大恒科技公告，公司控股孙公司大恒软件中标东营港经济开发区智慧园区项目（一期），中标金额为1.68亿元。","2018-08-29 17:28:24","2018-08-29 17:28:24","['公司', 'A股']"
"1035709","赵欢表示，作为管理层，能够努力的地方，就是把上市公司做好。股价的波动有时候和管理层的期待不一致。对农业银行乃至银行业整体而言，估值没有反映它们作为上市公司增持的价值。","2018-08-29 17:29:30","2018-08-29 17:29:38","['公司', 'A股']"
"1035710","三维通信披露半年报。公司2018年上半年实现营业收入14.29亿元，同比增长216.51%；实现归属于上市公司股东的净利润0.69亿元，同比增长307.75%；基本每股收益0.1303元/股。","2018-08-29 17:31:12","2018-08-29 17:34:29","['公司', 'A股']"
"1035711","中国银河面临前经纪人提起的民事诉讼。","2018-08-29 17:32:11","2018-08-29 17:32:23","['公司', 'A股']"
"1035712","日海智能8月29日晚公告，公司全资子公司日海物联的控股子公司龙尚科技与北京咕咚体育有限公司签订《“咕咚”品牌运动手表战略合作协议》，在运动手表领域展开全面合作。据协议，龙尚科技为咕咚体育定制开发和生产制造“咕咚”品牌运动手表；2019年12月31日前，咕咚体育向龙尚科技采购总金额不低于1.5亿元的“咕咚”品牌运动手表。","2018-08-29 17:32:34","2018-08-29 17:32:39","['公司', 'A股']"
"1035713","人福医药披露半年报。2018年1-6月公司实现营业收入88.38亿元，较上年同期增长28.80%；实现归属于上市公司股东的净利润5亿元，较上年同期增长33.51%。","2018-08-29 17:34:18","2018-08-29 17:34:24","['公司', 'A股']"
"1035714","离岸人民币跌幅扩大至0.41%，报1美元兑6.8288元。","2018-08-29 17:35:16","2018-08-29 17:35:28","['市场']"
"1035715","商务部消息，当地时间8月27日，美国商务部公布对华铸铁污水管反倾销调查初裁结果。强制应诉企业山西恒通铸造有限公司以及中国其他生产商和出口商的倾销率均为302.61%。据美方统计，2017年我对美出口涉案产品约1150万美元。预计美国商务部将于2019年1月8日前作出倾销终裁。8月28日，美商务部公布对中国、印度及泰国甘氨酸反补贴调查初裁结果。中国两家强制应诉企业以及所有其他生产商和出口商的补贴率均为144.01%。2017年我对美出口金额约111万美元。预计美国商务部将于11月13日前后作出终裁。","2018-08-29 17:36:04","2018-08-29 17:36:04","['宏观']"
"1035716","穆迪授予中国奥园拟发票据B2评级。","2018-08-29 17:36:39","2018-08-29 17:36:46","['公司']"
"1035717","永东股份拟向不超10名特定对象非公开发行不超6,660万股股票，募集资金总额不超85,000万元，募资将用于年产4万吨煤系针状焦项目、年产5万吨洗油深加工项目、补充公司流动资金。公司2018年上半年实现营业收入12.60亿元，同比增长47.08%；实现归属于上市公司股东的净利润1.68亿元，同比增长76.20%。公司预计2018年1-9月净利润1.9亿元至2.5亿元，同比增长35.51%至78.30%。","2018-08-29 17:37:22","2018-08-29 17:37:34","['公司', 'A股']"
"1035718","自去年底QDLP重启后，多家机构已于今年陆续拿到第四批额度，其中包括摩根资产管理、联博投信等，且部分QDLP基金已经开始了募集。（第一财经）","2018-08-29 17:39:02","2018-08-29 17:39:08","['宏观', '行业', '焦点']"
"1035719","离岸人民币兑美元盘中跌至6.83关口，日内跌约290点。","2018-08-29 17:39:34","2018-08-29 17:39:41","['数据', '市场', '焦点']"
"1035720","好当家：控股股东拟6个月内增持不超过6000万元。","2018-08-29 17:39:52","2018-08-29 17:39:59","['公司', 'A股']"
"1035721","建设银行行副行长张立林在半年报业绩发布会上回应资管新规对商业银行的影响称，“理财收入下降是正常现象，商业银行应该去积极落实资管新规。”张立林表示，为了更平稳过渡，积极支持实体经济发展，资管业务总体暂时出现了业绩调整，对应的是整个资管的变化和要求，这是方向性的，暂时体现在收入的下降，但是对于建行来说不会体现衰退趋势。随着调整逐步到位，银行理财收入会逐步提升。资管也是建行未来很重要的发展方向。居民资产管理的总体需求并没有发生变化，在过渡期内银行理财收入将会出现缓慢上升，这也让银行有一定的缓冲，逐步消化那些不规范的理财业务，但这不影响继续服务实体经济。","2018-08-29 17:40:06","2018-08-29 17:40:12","['公司', '观点']"
"1035722","从市场获悉，茅台将再次出台“降温”稳市的新政策：经销商于今年12月底前可提前执行2019年1-2月计划。至此，联系近段时间陆陆续续出台的相关“降温”稳市的政策，茅台已经连续打出了五式“稳价组合拳”","2018-08-29 17:41:52","2018-08-29 17:41:52","['公司']"
"1035787"," 湖南省政府金融工作办公室答复政协提案的文件显示，正在推动出台促进资本市场发展的政策文件，将把引进沿海地区优秀产业转移企业，支持其发展、上市作为重要内容。支持拟上市企业做大做强，力争通过3-5年的努力，培育出一批符合湖南省产业发展战略的独角兽企业。","2018-08-29 19:21:23","2018-08-29 19:21:34","['宏观', '行业']"
"1035788","光线传媒半年报：实现营业收入7.2亿元，同比下降29.96%；实现净利润21.1亿元，同比增长426.05%。","2018-08-29 19:21:23","2018-08-29 19:21:34","['公司', 'A股']"
"1035789","视觉中国半年报：实现营业收入4.8亿元，同比增长25.84%；实现净利润1.38亿元，同比增长43.26%。","2018-08-29 19:23:10","2018-08-29 19:23:18","['公司', 'A股']"
"1035790","今日，农业农村部部长韩长赋主持召开农业农村部常务会议，会议审议并原则通过《关于支持长江经济带农业农村绿色发展的实施意见》。会议强调，重点做好长江经济带水生生物多样性保护、化肥农药减量增效、农业废弃物资源化利用、农村人居环境整治、乡村产业振兴等方面工作，加大倾斜支持力度，为长江经济带实现生态优先、绿色发展作出贡献。","2018-08-29 19:23:35","2018-08-29 19:29:20","['宏观']"
"1035791","楚江新材8月29日晚间回复交易所重组问询函并披露重组修订案，拟10.8亿元收购江苏天鸟90%的股权并募集配套资金，公司股票8月30日复牌。另外，公司拟变更募投项目“智能热工装备及特种复合材料产业化项目”的实施地点、实施方式及投资规模；对“年产1万吨高性能锂电池负极材料生产线建设项目”募投项目进行变更，将该项目募资余额2.67亿元用于“年产15万吨高端铜导体材料项目”。","2018-08-29 19:24:47","2018-08-29 19:24:58","['公司', 'A股']"
"1035792","欧元兑英镑扩大跌势日内下滑0.5%，至1欧元兑0.9042英镑，料录得逾两周最大跌幅。","2018-08-29 19:26:27","2018-08-29 19:26:37","['市场']"
"1035793","  记者获悉，8月29日，中国互联网金融协会在京举办了P2P网络借贷会员机构自查自纠专题培训班，指导和督促P2P网络借贷会员机构扎实开展自律检查自查自纠阶段有关工作。","2018-08-29 19:30:21","2018-08-29 19:30:28","['行业']"
"1035794","今天《新闻联播》的主要内容有：1、习近平给参加“一带一路”青年创意与遗产论坛的青年代表回信，勉励他们继续关注并积极参与“一带一路”建设，支持中非团结合作，为构建人类命运共同体作出努力。2、栗战书主持部分全国人大代表座谈会。3、韩正出席大气污染防治专题工作会议。4、前7个月全国社会物流总额同比增长6.9%。5、国家重点氢能源汽车产业项目在济南启动。","2018-08-29 19:31:40","2018-08-29 19:31:48","['宏观', '焦点']"
"1035795"," 中国宝安8月29日晚间披露半年报，上半年实现营业总收入43.64亿元，同比增长47.56%；实现营业利润3.42亿元，同比增长39.65%；净利润1.15亿元，同比增长43.49%。上半年，面对日益加剧的行业竞争压力，以及原材料、人工成本等不断上涨的经营压力，中国宝安整体收入、利润仍保持平稳增长。","2018-08-29 19:34:42","2018-08-29 19:34:56","['公司', 'A股']"
"1035796","  铜陵有色上半年营收407.21亿元人民币，同比增长6.27%，净利润4.12亿元人民币，同比增长74.41%。","2018-08-29 19:35:26","2018-08-29 19:35:33","['公司', 'A股']"
"1035797"," 8月29日，在广州港南沙港区粮食及通用码头筒仓二期工地，投资额合计近25亿元的广州南沙国际物流中心(北区)项目和广州港南沙粮食及通用码头筒仓二期同时动工。项目建成后，广州港南沙港区作为粤港澳大湾区物流分拨中心和粮食集散中心的核心枢纽地位将得到进一步巩固提升。（中国新闻网）","2018-08-29 19:36:12","2018-08-29 19:36:23","['行业']"
"1035798","鄂尔多斯半年报：实现营业收入104.5亿元，同比增长7.36%；实现净利润2.8亿元，同比增长65.22%。","2018-08-29 19:36:45","2018-08-29 19:36:52","['公司', 'A股']"
"1035799","亨通光电半年报：实现营业收入152.7亿元，同比增长33.81%；实现净利润11.7亿元，同比增长52.69%。","2018-08-29 19:37:01","2018-08-29 19:37:50","['公司', 'A股']"
"1035800","中债金融估值中心：今日利率债市场小幅波动。具体来看，SKY_3M稳定在2.15%；SKY_10Y稳定在3.61%。","2018-08-29 19:37:32","2018-08-29 19:37:40","['市场']"
"1035801","金证股份8月29日晚间公告，公司董事、总裁李结义应相关部门要求协助调查，暂时无法履职。目前，公司日常经营等工作由董事、高级副总裁徐岷波负责，公司经营一切正常。","2018-08-29 19:39:12","2018-08-29 19:39:40","['公司', 'A股']"
"1035802"," 有五家公司将在下个月通过上海国际能源交易中心进行原油交割，这是该合约首度有实货结算，而中国目前正期望该合约能与国际指标合约一争长短。五名熟知内情人士表示，包括国营的联合石化及振华石油在内，参与实货交割的业者将合计为上海国际能源交易中心9月原油期货合约交割60万桶中东原油。","2018-08-29 19:42:02","2018-08-29 19:42:08","['行业']"
"1035803"," 据天相顾数据统计，2018年上半年，基金公司管理费收入高达309亿元，而去年同期这一数据为262.87亿元，同比增幅高达17.63%。此外，在短短半年时间，管理费收入超过10亿元的就有8家基金公司。在所有的基金公司中，管理费收入水平最高的依旧是天弘基金，该公司上半年管理费收入高达28.46亿元，较去年同期增长了9.85亿元，增幅为52.89%。排名第二的为易方达基金，管理费收入为17.2亿元，较去年同期增长5.43亿元，增幅为46.15%。此外，还有工银瑞信基金、嘉实基金、华夏基金、汇添富基金、南方基金以及建信基金等多家公司上半年管理费收入超过10亿元。（上证）","2018-08-29 19:48:41","2018-08-29 19:48:52","['公司']"
"1035804"," 记者获悉，8月29日，广州市交通部门对市网约车市场整治情况进行通报，并表示对于网约车平台不配合调查的行为，将以“不配合出租汽车行政主管部门调取查阅相关数据信息”为由立案查处，对于不履行处罚决定的网约车平台将依法申请法院强制执行。目前，滴滴平台已有29宗违章案件，将到强制执行期。在滴滴顺风车下架期间，以滴滴顺风车名义变相从事旅客运输，将依法按非法营运处以3-10万元不等罚款。","2018-08-29 19:49:11","2018-08-29 19:49:20","['行业']"
"1035806","海通证券半年报：实现营业收入109.4亿元，同比下降14.58%；实现净利润30.3亿元，同比下降24.67%。","2018-08-29 19:51:15","2018-08-29 19:51:23","['公司', 'A股']"
"1035807","据已披露的半年报，养老金账户最新出现在银轮股份、大亚圣象、东尼电子、国药股份、伟星股份、蓝焰控股、石英股份、海轮钢琴、新疆众和、伟星新材、轻纺城、百联股份、天地科技、合盛硅业14只个股的前十大流通股东名单中，合计持股量0.93亿股。（数据宝）","2018-08-29 19:51:28","2018-08-29 19:51:53","['公司']"
"1035808","记者从长沙市交通行政执法局获悉，8月27日下午，该局约谈滴滴出行长沙分公司有关责任人，要求滴滴出行对其在长网络预约出租汽车业务和顺风车平台业务深入自查自纠，停止向不合规的网约车特别是外地牌照滴滴车辆及跨城际顺风车派单。","2018-08-29 19:54:00","2018-08-29 19:55:15","['行业', '焦点']"
"1035809","*ST信通8月29日晚间披露半年报，公司上半年实现营收4.87亿元，同比下滑28%；净利润亏损3.81亿元，上年同期为盈利2533万元。报告期内，公司收到新增4起诉讼，被诉讼原因与控股股东的债务纠纷相关，公司确认预计赔偿金2.32亿元，计入营业外支出，对利润产生重大影响。同时，受控股股东债务纠纷影响，公司主要资产及账户被冻结，业务受到较大影响。","2018-08-29 19:56:27","2018-08-29 19:56:40","['公司', 'A股']"
"1035810","波罗的海干散货指数下跌1.37%，报1661点。","2018-08-29 20:01:01","2018-08-29 20:01:08","['市场']"
"1035811","鄂尔多斯8月29日晚间公告，公司控股子公司电冶集团拟出资30.53亿元续建年产40万吨PVC、30万吨烧碱项目，以最终形成年产80万吨PVC、60万吨烧碱的产业规模。鄂尔多斯同时披露半年报，公司上半年实现营业收入104.49亿元，同比增7%；净利润2.79亿元，同比增长65%。","2018-08-29 20:01:09","2018-08-29 20:01:51","['公司', 'A股']"
"1035812","  记者29日从安徽合肥高新区举行的新闻发布会上获悉：该区日前出台了《加快推进世界一流高科技园区建设行动方案》。《方案》提出，到2020年，合肥高新区将建成国家科学中心核心区，实现GDP 900亿元。（中国新闻网）","2018-08-29 20:01:31","2018-08-29 20:01:38","['其他']"
"1035813","中国银保监会：金融业一些领域的风险隐患仍然突出。非法金融活动形势比较严峻。","2018-08-29 20:01:48","2018-08-29 20:01:54","['宏观', '行业']"
"1035814","银保监会召开银行保险监管工作电视电话会议，优化对重点领域的银行和保险服务，对关系国计民生的在建项目加强资金保障，防止因资金断供形成“半拉子”工程。","2018-08-29 20:02:30","2018-08-29 20:02:30","['宏观', '行业', '焦点']"
"1035815","总部位于上海的新开发银行29日宣布，标普全球评级将新开发银行主体长期信用评级定为“AA+”，短期评级为“A-1+”，展望稳定。","2018-08-29 20:04:56","2018-08-29 20:05:04","['公司']"
"1035816","波罗的海干散货指数下跌1.37%，报1661点。","2018-08-29 20:07:07","2018-08-29 20:07:13","['市场']"
