"1044440","统计局发言人毛盛勇表示，8月份或者当前主要经济数据包括增长指标、就业指标、价格指标、出口指标比较平稳，中美经贸摩擦对经济的影响不明显，或者即使是有影响，也比较有限。从另外一个角度讲，中美经贸摩擦对两国经贸肯定是有影响的，而且对复苏比较脆弱的世界经济，包括国际贸易都有影响。从下一阶段来看，我们还要继续观察中美经贸摩擦和国际贸易保护情况对经济的影响，同时有关部门也会采取相应的应对举措。","2018-09-14 11:42:53","2018-09-14 11:42:58","['观点', '其他']"
"1044442","统计局发言人毛盛勇表示，8月份进出口总体来讲包括进口、出口都保持比较快的增长，特别是出口表现不错，出口增长7.9%，比上月加快1.9个百分点。原因有几个方面：一是中国企业通过长期在国际市场摸爬滚打，自身实力和适应市场竞争、适应外部环境变化的能力在逐步增强。二是因为中美经贸摩擦的下一步走势有不确定性，部分地区的企业提前出口。","2018-09-14 11:44:38","2018-09-14 11:44:38","['其他']"
"1044445","国家统计局新闻发言人毛盛勇今日表示，基础设施投资这段时间出现放缓趋势，中央也高度重视。从7月份以后，中央政治局和国务院常务会议做出一些部署。所以我们看到一些合规的、有利于调结构、补短板、惠民生、强后劲的基础设施项目最近陆陆续续在开工建设。从这个角度来讲，未来几个月基础设施投资逐步放缓的趋势会得到初步控制，甚至基础设施投资有望缓中趋稳。今年以来制造业投资发展势头还不错，近几个月持续回升。房地产投资保持在10%左右的水平。综合这三大领域的投资来看，下一步固定资产投资有望趋稳。","2018-09-14 11:47:34","2018-09-14 11:47:40","['其他']"
"1044447","发改委、国家粮食和物资储备局、 财政部等9部门联合印发《关于切实做好2018年秋粮收购工作的通知》。通知要求，各地区要认真贯彻国家粮食收储制度改革精神，积极组织开展粮食市场化收购，推动由政策性收储为主向政府引导下市场化收购为主转变。要严格执行《小麦和稻谷最低收购价执行预案》（国粮发〔2018〕99号）各项规定，切实抓好预案组织实施。要积极引导金融机构，适应粮食市场化收购新形势，创新融资机制，拓宽融资渠道。","2018-09-14 11:50:04","2018-09-14 11:50:11","['其他']"
"1044449"," 近日，中国联通新疆分公司与紫光旗下新华三集团在乌鲁木齐签署战略合作协议，双方将在新型ICT业务领域、大数据及云计算拓展等方面开展深入合作。","2018-09-14 11:50:43","2018-09-14 11:50:43","['公司', 'A股']"
"1044450","齐翔腾达回复深交所关注函称，重组所涉及的尽职调查、审计、评估等工作尚未完成，有关各方仍需对标的资产涉及事项进行沟通和协商。","2018-09-14 11:53:23","2018-09-14 11:53:29","['公司', 'A股']"
"1044452","据信息显示，趣头条已将首次公开募股（IPO）发行价定为7美元，为此前公布的IPO价格区间7-9美元中的低端。趣头条本次IPO最高可融资1.288亿美元。按计划，趣头条将于周五在纳斯达克证券市场挂牌交易，代码为“QTT”。","2018-09-14 11:57:43","2018-09-14 11:57:43","['公司']"
"1044477","在当前全国房价企稳的情况下，部分房地产开发商为获利，频频打起住房公摊面积的主意，“买100平方米得70方米”，个别商品房公摊面积比例甚至超过50%。记者采访了解到，公摊面积“猫腻”严重影响了群众的居住获得感。专家建议适时引入以“套内面积”为单位的国际通行房屋计价体系。（新华每日电讯）","2018-09-14 12:51:27","2018-09-14 12:51:33","['行业', '其他', 'A股']"
"1044478","海南板块午后爆发，罗牛山大涨逾7%，大东海B涨近9%，海南瑞泽、海汽集团、钧达股份、海峡股份均纷纷拉升。","2018-09-14 13:03:04","2018-09-14 13:03:12","['行业', '焦点', 'A股']"
"1044479","在国家邮政局支持下，中国快递协会、菜鸟网络与各大快递企业今日在上海举行双11物流服务动员会，迎接巨量包裹挑战。中国快递协会副会长、秘书长孙康说，今年包裹量将达到十年来最高点，新的世界纪录。今年双11，菜鸟供应链金融还将投入500亿元，全链路托底解决商家资金难题。同时，所有菜鸟智能柜将对快递员继续免费。（澎湃）","2018-09-14 13:03:23","2018-09-14 13:03:32","['行业', '公司']"
"1044480","据36氪，近日有网友曝光了多家国际芯片巨头的天猫官方旗舰店截图，截图显示包括赛普拉斯、瑞萨、意法半导体在内多家国际芯片巨头都已经悄然入驻天猫。据接近阿里的人士透露，此次国际芯片巨头集体入驻非偶然事件，阿里很可能在9月19日开幕的杭州云栖大会上宣布重磅消息。","2018-09-14 13:03:48","2018-09-14 13:03:53","['公司']"
"1044481","粤港澳大湾区概念股异动，深赤湾A涨8%，沙河股份、深物业A、盐田港、中远海特纷纷跟涨。","2018-09-14 13:08:48","2018-09-14 13:08:55","['行业', '公司', 'A股']"
"1044482","中弘股份午后迅速拉升，缩窄跌幅至3.33%，报0.87元，早盘一度触及跌停。","2018-09-14 13:12:07","2018-09-14 13:12:13","['公司', 'A股']"
"1044483","据瑞典TT新闻社：瑞典央行行长英韦斯表示，瑞典在过去十年内变得更加脆弱。","2018-09-14 13:17:44","2018-09-14 13:17:52","['宏观', '观点']"
"1044484","意大利副财长卡斯泰利：意大利将自明年1月1日起对贫困人口启动发放公民收入，预计不少于780欧元/人。（意大利新闻报）","2018-09-14 13:19:18","2018-09-14 13:35:11","['宏观']"
"1044485","9月14日午后，中弘股份从大跌逾8%处直线拉升，跌幅快速收窄，截至发稿翻红，振幅12%。","2018-09-14 13:22:40","2018-09-14 13:22:46","['公司', 'A股']"
"1044486","9月13日，山西省农业厅发布《关于做好从疫区省份输入的生猪及生猪产品排查处置工作的通知》，严防非洲猪瘟疫情扩散蔓延。要求各地市严格对照产地检疫、屠宰检疫、病死猪无害化处理等线索，针对农业农村部公布的确诊疫情，组织做好此前2个月内从疫区省份调入生猪及生猪产品的排查和处置工作。","2018-09-14 13:25:22","2018-09-14 13:25:31","['宏观']"
"1044487","12日在美股上市的蔚来汽车在上市第二天就大幅上涨，涨75.76%。蔚来汽车的大涨带动A股概念股大涨。数据披露，蔚来汽车70%的零部件来自全球最大的零部件合作伙伴。合作建厂、代工生产是蔚来汽车的特色。因此蔚来汽车虽然在美股上市，但是必将为A股的众多产业链公司带来机会。可以从上游供应商、合作企业、对手企业三个维度看待蔚来汽车上市带来的机会。在新能源生产资质的迫使下，蔚来与江淮合作，促进ES8上市销售。","2018-09-14 13:26:43","2018-09-14 13:37:06","['公司']"
"1044488","印度总理经济顾问：印度经济仍然易受外部冲击，卢比疲软可能并不会真正导致进口下降和出口上升。国内用于出行和教育的外币支出上升至54亿美元，令人担心。需要格外警惕卢比跌势，在没有外部冲击的情形下，预计卢比兑美元全年合理贬值范围在4~6%。","2018-09-14 13:27:45","2018-09-14 13:31:42","['宏观', '观点']"
"1044489","13日下午，天津市委副书记、市长张国清在市政府机关会见中国铁建总裁庄尚标一行。张国清希望中国铁建发挥行业优势，创新合作模式，积极参与天津轨道交通、高铁、海绵城市和棚户区改造等建设。庄尚标表示要加大在津投资力度，深化拓展合作领域，更好支持天津发展。","2018-09-14 13:29:25","2018-09-14 13:34:37","['公司']"
"1044490","白酒板块直线拉升。金种子酒、青青稞酒、酒鬼酒、舍得酒业、老白干酒、顺鑫农业、山西汾酒、古井贡酒等个股集体拉升。","2018-09-14 13:34:33","2018-09-14 13:36:11","['公司', '焦点', 'A股']"
"1044491","记者获悉，近日，山东省人工智能产业联盟成立大会在烟台成功召开。会上，海尔集团、海信集团、神思电子、浪潮集团、歌尔股份被选举为轮值理事长单位，神思电子总裁井焜博士当选联盟第一届理事会轮值理事长。","2018-09-14 13:35:37","2018-09-14 13:41:55","['公司']"
"1044492","国家卫健委医政医管局副局长焦雅辉在9月14日召开的专题新闻发布会上表示，国家卫健委研究制定《互联网诊疗管理办法（试行）》、《互联网医院管理办法（试行）》和《远程医疗服务管理规范（试行）》的主要思路，一是根据使用的人员和服务方式将“互联网+医疗服务”分为三类：远程医疗、互联网诊疗活动和互联网医院；二是明确互联网医院和互联网诊疗活动的准入程序；三是明确互联网医院的法律责任关系。下一步，国家卫健委将与各地共同推动互联网诊疗管理办法（试行）等3个文件的落实，加强互联网医疗服务新业态的准入和监管，营造有利于互联网医疗服务健康发展的政策环境，保障人民群众健康权益。","2018-09-14 13:37:15","2018-09-14 13:37:27","['行业', '焦点']"
"1044493","13日，江苏省发改委（能源局）召开全省减煤工作专题推进会，研究分析减煤形势，部署下一阶段重点工作。会议要求，减煤工作牵头部门、配合部门都要切实担负起本地区削减煤炭消费总量的组织协调推进责任，严格开展各设区市减煤目标年度考核工作，各设区市政府要认真落实减煤工作主体责任；加快落实推进，细化分解各地区减煤目标，加大重点减煤项目协调力度，确保完成年度1800万吨减煤目标任务，力争削减2000万吨。","2018-09-14 13:38:34","2018-09-14 13:38:42","['行业']"
"1044494","青岛印发国企改革相关工作方案，提出加快国有经济布局结构调整；发展好双星国内首个石墨烯轮胎中心实验室等国家级研发平台，做强双星、澳柯玛等企业发展，力争到2020年，年营业收入均突破150亿元。","2018-09-14 13:39:22","2018-09-14 13:39:43","['公司', 'A股']"
"1044495","中弘股份午后由绿翻红，冲击涨停，个股振幅高达19%。","2018-09-14 13:44:03","2018-09-14 13:44:10","['公司', '焦点', 'A股']"
"1044496","印尼央行副行长：印尼央行继续采取措施稳定印尼盾汇率。","2018-09-14 13:45:12","2018-09-14 13:45:12","['宏观', '观点']"
"1044497","中国青海计划通过青海国投救助青海省投资集团。","2018-09-14 13:45:34","2018-09-14 13:45:41","['公司']"
"1044498","妖股板块异动，龙头特力A直线封板，煌上煌、梅雁吉祥、海欣食品、柘中股份集体走强。","2018-09-14 13:46:55","2018-09-14 13:46:55","['公司', '焦点', 'A股']"
"1044501","埃隆·马斯克旗下公司SpaceX签下第一单私人月球旅行合约，将用BFR（Big F Rocket）送神秘人士往返月球。历史上只有24人去过月球,自1972年最后一次阿波罗任务以来，再没人去过。（证券时报）","2018-09-14 13:53:13","2018-09-14 13:53:18","['公司']"
"1044502","14日，九芝堂发起设立的九芝堂雍和启航基金与位于美国生物药谷圣地亚哥的Stemedica细胞技术有限公司签署投资协议，九芝堂美科（北京）细胞技术有限公司将引进干细胞生产技术及制备平台，用3-5年时间，在北京大兴生物医药产业基地建造符合美国和欧盟cGMP标准的商业级干细胞生产基地。此举标志着九芝堂正式进军干细胞药物研发、临床与产业化领域。","2018-09-14 13:54:29","2018-09-14 13:54:29","['公司', 'A股']"
"1044503","9月13日，山东省人民政府与中国工商银行在济南签署支持山东省新旧动能转换战略合作协议。根据协议，双方将在新旧动能转换十强产业、基础设施建设、重点民生工程、科技创新产业服务、普惠金融等方面深化合作。","2018-09-14 13:55:31","2018-09-14 13:56:18","['公司', 'A股']"
"1044505","日本日经225指数收涨1.2%，报23094.67点。日本东证指数收涨1.1%，报1728.61点。","2018-09-14 14:01:27","2018-09-14 14:02:07","['市场', '焦点']"
"1044508","法国央行：将2018、2019年GDP增长预期分别由1.8%、1.7%下调至1.6%，维持2020年预期1.6%不变。","2018-09-14 14:06:41","2018-09-14 14:06:48","['宏观', '央行']"
"1044510","信维通信(300136)14日表示，随着5G时代的到来，公司在多年5G技术研发储备的基础上正在实现5G相关产品的商用。目前公司主要布局在移动终端（消费类电子产品）、局端（基站）和物联网（特别是车联网）的5G技术应用和产品实现。目前公司除了正在与全球各大客户共同设计5G天线系统外，在微基站天线方面，5G微基站的需求将大于4G时代，公司已和部分设备厂商对5G小型分布式微基站天线的应用进行合作。","2018-09-14 14:07:22","2018-09-14 14:09:25","['公司', 'A股']"
"1044511","透景生命(300642)9月14日表示，药品集中采购试点未覆盖IVD（体外诊断产品）领域，公司尚未接到相关通知。","2018-09-14 14:07:56","2018-09-14 14:08:05","['公司', 'A股']"
"1044512","长春高新(000661)9月14日表示，公司疫苗产品批签发数量均按照计划正常进行。","2018-09-14 14:08:22","2018-09-14 14:08:31","['公司', 'A股']"
"1044513","潍柴动力(000338)9月14日表示，公司9月份发动机排产环比有所回升，产能利用率维持较高水平。","2018-09-14 14:08:47","2018-09-14 14:08:52","['公司', 'A股']"
"1044515","近日，青岛市经信委出台《关于实施制造业“五个一批”企业技术创新工程推进新旧动能转换的意见》，提出到2022年，全市规模以上工业企业研发经费内部支出占主营业务收入的比重达到2.2%以上；创建1至2个国家级制造业创新中心和10个左右省级制造业创新中心；全市建成20家左右国家技术创新示范企业、40家左右国家级企业技术中心；培育形成5家左右国家级工业设计中心、30家左右省级工业设计中心。","2018-09-14 14:17:09","2018-09-14 14:17:17","['行业']"
"1044516","根据统计局数据显示，1-8月份，全国累计水泥产量13.8亿吨，同比增长0.5%，1-7月份为下降0.3%，去年同期为下降0.5%。8月份，全国单月水泥产量2亿吨，环比增长2.04%，同比大幅增长5%。1-8月份全国累计水泥产量同比增速由负转正，这是自今年3月份以来累计水泥产量首次出现正增长，但增幅较小。","2018-09-14 14:17:29","2018-09-14 14:17:29","['行业', '数据']"
"1044520","欧洲央行管委/法国央行行长维勒鲁瓦：法国将在2020年赶上欧元区。","2018-09-14 14:21:34","2018-09-14 14:21:46","['宏观']"
"1044521","乐视网午后打开跌停板，股价快速冲高大涨5%，全天窄幅高达15%，成交11亿资金，另一只妖股德新交运也打开跌停板，跌幅收窄至2%。","2018-09-14 14:23:18","2018-09-14 14:23:18","['公司', '焦点', 'A股']"
"1044523","国家统计局9月14日数据显示，据对24个省（区、市）流通领域9大类50种重要生产资料市场价格的监测显示，9月上旬与8月下旬相比，25种产品价格上涨，18种下降，7种持平。其中，螺纹钢价格比上期下跌23.3元/吨，甲醇价格比上期上涨98.3元，生猪（外三元）价格比上期上涨0.3元。","2018-09-14 14:28:26","2018-09-14 14:28:34","['行业']"
"1044525","韩国首尔综指收涨1.3%。","2018-09-14 14:30:44","2018-09-14 14:30:44","['数据', '市场', '焦点']"
"1044526","选股宝获悉，国内最大的树脂生产企业之一方鑫化工宣布，旗下乙烯基树脂、UV树脂（环氧丙烯树脂）等主营品种将于9月17日实施涨价，涨价幅度或在500-1000元/吨。方鑫化工此次提价原因主要在于上游原材料环氧树脂近期价格上涨。","2018-09-14 14:31:10","2018-09-14 14:31:10","['公司', '市场']"
"1044527","欧洲央行管委维勒鲁瓦：全球经济并非免受危机的影响。","2018-09-14 14:37:05","2018-09-14 14:37:15","['宏观', '观点']"
"1044528","欧洲央行管委维勒鲁瓦：法国通胀今年将会因为能源价格而出现上升。","2018-09-14 14:37:44","2018-09-14 14:37:51","['宏观', '观点']"
"1044529","湖南省对邵阳市、湘阴县、长沙县违法违规举债行为进行问责，相关负责人被警告、记过甚至撤职。下一步，对涉嫌违法违规举债担保的其他地区和金融机构，待相关省级政府和监管部门依法依规核实处理后，财政部将及时通报处理结果，发挥典型案例警示作用。各有关方面要切实加强地方政府债务管理，促进经济平稳健康发展。","2018-09-14 14:40:12","2018-09-14 14:40:12","['行业']"
"1044532","工信部公布2018年人工智能与实体经济深度融合创新项目名单，包括寒武纪、中星微电子、云从科技等公司上榜。","2018-09-14 14:47:28","2018-09-14 14:47:33","['其他']"
"1044533","创业板指午后快速跳水，跌超1.6%再创年内新低，科技股杀跌较为严重，军工、次新股、国产软件、网络安全、5G等板块成杀跌主力军。","2018-09-14 14:47:34","2018-09-14 14:47:34","['市场']"
"1044536","券商大和周五报告称，调低瑞声科技的投资评级及目标价，因担心苹果新款iPhone的定价策略影响销售。大和将瑞声科技的投资评级由“买入”下调至“持有”，目标价由110港元降至85港元，较现水平约有5%上升空间。大和指出，原先预期新iPhone将采取更能负担的定价策略来刺激消费需求，然三款新iPhone其中两款定价高于该行预期，因此将今年下半年新iPhone的销量预测由9,500万部下调至8,000万部。","2018-09-14 14:54:23","2018-09-14 14:54:33","['行业', '公司', '观点']"
"1044537","印度卢比兑美元扩大涨幅至0.8%，报71.6050。","2018-09-14 14:54:52","2018-09-14 14:54:52","['市场']"
"1044538","8月共发行专项债券4287.5亿元，环比增加3197亿元，同比增加2935.7亿元。","2018-09-14 14:57:27","2018-09-14 14:57:37","['数据']"
"1044540","统计局数据显示，中国8月原油加工率下降至去年12月以来最低水平，因油价上涨和新税收规则侵蚀到民营炼厂的利润率，促使他们延长维护停产的时间。中国8月加工了5,031万吨原油，相当于1,185万桶/日，同比增加5.6%。但加工量低于7月的1,195万桶/日，亦逊于3月创下的纪录高位1,213万桶/日。","2018-09-14 14:58:29","2018-09-14 14:58:29","['数据', '市场']"
"1044542","上证综指收盘下跌0.18%，报2681.64；深证成指下跌0.61%，报8133.88；创业板指下跌1.78%，报1366.57。","2018-09-14 15:01:34","2018-09-14 15:01:58","['A股']"
"1044543","欧股开盘，欧洲Stoxx600开盘上涨0.3%；英国富时100指数开盘上涨0.39%；法国CAC40上涨0.44%；德国DAX上涨0.39%。","2018-09-14 15:02:02","2018-09-14 15:03:52","['市场']"
"1044544","2017年底以来，财政部结合防风险和地方政府债务管理等工作，对前三批示范项目进行了集中核查，对173个进行分类处置，其中89个要求限期整改。目前，已有77个按要求完成整改，完成率达86.5%；6个项目正在落实整改措施或优化整改方案；2个项目因程序不合规被调出示范项目名单；4个项目因不再继续采用PPP模式实施或不符合PPP模式要求被调出示范项目名单，并清退全国PPP综合信息平台项目库。","2018-09-14 15:02:07","2018-09-14 15:02:29","['其他']"
"1044545"," 9月14日，德新交运在早盘跌停的情况下，尾盘强势拉升，截至发稿涨停。","2018-09-14 15:02:26","2018-09-14 15:02:40","['A股']"
"1044546","期市收盘盘走势分化，硅铁收涨2.8%，鸡蛋、焦煤、锰硅涨逾1%，螺纹、郑煤、沪铅、铁矿、塑料、沪镍、焦炭、沪金、沪铝、沪银、沪铜、沪锌、沥青、白糖、PVC、棉纱等收涨。燃油、PTA跌逾2%，原油跌1.9%，玻璃、郑棉、玉米、苹果、沪锡、热卷、菜粕、橡胶、豆粕、郑醇等收跌。","2018-09-14 15:02:31","2018-09-14 15:03:02","['市场']"
"1044547","郑商所：2018年9月21日当晚不进行夜盘交易。2018年9月25日8:55-9:00为所有期货合约、白糖期权合约的集合竞价时间，当晚恢复夜盘交易。2018年9月28日当晚不进行夜盘交易。2018年10月8日8:55-9:00为所有期货合约、白糖期权合约的集合竞价时间，当晚恢复夜盘交易。","2018-09-14 15:05:19","2018-09-14 15:05:19","['市场']"
"1044549"," 证监会准予富国优质发展混合型证券投资基金注册，民生银行为基金的基金托管人。","2018-09-14 15:06:52","2018-09-14 15:06:52","['市场']"
"1044550","9月12日，国务院国有企业改革领导小组办公室在杭州海康威视公司召开科技型“双百企业”现场交流会。国资委副主任翁杰明出席会议并讲话，翁杰明强调充分认识持续改革、持续创新对国有科技型企业的重大意义，进一步加大改革力度。要学习对标海康威视等先进企业，复制推广优秀企业的经验和做法。要在自主创新、持续创新方面下更大功夫，加强支撑创新的体制机制建设，聚焦主责主业，加快建立技术创新体系，做好体系化技术布局。","2018-09-14 15:14:21","2018-09-14 15:14:35","['观点']"
"1044553","日前河北省唐山市政府出台规划，到明年6月底前城市核心区及周边300多家陶瓷企业全部退城搬迁。（新华社）","2018-09-14 15:17:45","2018-09-14 15:17:54","['其他']"
"1044554","从河北省工商行政管理局获悉，为源头治理大气污染，河北于今年8月至12月开展劣质散煤管控“百日会战”行动，全省散煤煤质抽检覆盖率将达到100%，对经第一次抽检并被依法认定经销不合格散煤的，依法进行顶格处罚；连续两次抽检被依法认定经销不合格散煤的，通报行业主管部门，依法停业整顿；对经过停业整顿后具备开业条件开始营业的网点，要在第一时间对销售的散煤进行抽检，连续三次抽检被依法认定经销不合格散煤的，依法吊销营业执照等。（新华社）","2018-09-14 15:18:01","2018-09-14 15:18:21","['其他']"
"1044555","在2018中国电信智能终端技术论坛上，中国电信市场部副总经理陆良军表示，中国电信将在2018年9月开启5G原型机技术验证，首批计划推60台5G原型机；2019年3月发布5G测试用机，数量超过1200台；2019年Q3发布试商用机，通过端到端网络和业务测试的5G终端2500余台。（C114）","2018-09-14 15:19:05","2018-09-14 15:19:11","['其他']"
"1044556","科技部与宁夏回族自治区人民政府13日在银川联合召开“科技支宁”东西部合作推进会，旨在推动宁夏与东部有关省市和高校、科研院所进一步扩大科技合作范围，签署新一轮东西部科技合作协议，完善东西部科技合作机制。会上，宁夏与东部地区有关企业、高校、院所签订了51项重大重点科技项目的合作协议并启动实施。签约项目涉及先进装备制造、新材料、新能源、现代农业等多个领域，双方将开展联合攻关、创新集成应用及产业化示范。（新华社）","2018-09-14 15:19:43","2018-09-14 15:19:43","['其他']"
"1044557","上海期货交易所：本周锡库存减少436吨，镍库存增加1114吨，天然橡胶库存增加5326吨，铅库存减少19406吨，锌库存增加3071吨，铝库存减少19406吨，铜库存减少1485吨。","2018-09-14 15:23:04","2018-09-14 15:23:11","['市场']"
"1044558"," 恩华药业周三、周四两日累计大跌近两成。周四，公司召开分析师会议，逾300人参加，主要讨论带量采购政策的影响。恩华药业称，对于带量采购相关政策公司也一直在关注。但正式的带量采购政策还没有公布，包括具体的采购比例也没有正式确定，推进的进度也有不确定性。但带量采购肯定是一个渐进式的过程。公司的右美托咪定和利培酮纳入了此次带量采购的范围。公司也有一些应对带量采购的策略，包括目前医院的选择和开发策略等。","2018-09-14 15:23:25","2018-09-14 15:23:31","['公司']"
"1044559","据财政部通报，2017年底以来对前三批政府和社会资本合作（PPP）示范项目进行集中核查，对173个进行分类处置。经过集中清理，截至2018年7月底，前三批示范项目为612个，投资额1.46万亿元，覆盖31个地区和19个行业，已实现前三批示范项目全落地。","2018-09-14 15:25:23","2018-09-14 15:25:23","['数据', 'A股']"
"1044561"," 东方财富数据显示，截至9月14日A股收盘，北向资金净流入29.26亿元。其中，沪股通资金净流入16.31亿元，当日余额503.69亿元；深股通资金净流入12.95亿元，当日余额507.05亿元。","2018-09-14 15:30:12","2018-09-14 15:30:12","['数据']"
"1044562","多位知情人士透露，目前证监会正在同时推动发审委与重组委的换届工作。对于发审委委员如何遴选的流程已经走完。“发审委的兼职委员很大可能要取消，加大中介机构高管任职专业委员的比例。”这也意味着第十七届发审委和第六届重组委即将结束各自的使命。知情人士透露，此次换届直接由主席推动。 市场传言，9月15日开始暂停初审会一个月，等待发审委换届后再重开。对此，多位接受采访的业内人士称暂无收到通知。","2018-09-14 15:33:03","2018-09-14 15:35:26","['焦点', 'A股']"
"1044564"," 科伦药业在最新的机构调研中表示，由于流感的原因，上半年输液销售数量明显增加，下半年增幅将趋于正常。毛利率提升，其两票制方面的影响比较明显，对科伦而言毛利率的提升除两票制外还有来自公司内生的增长，主要有塑瓶价格的合理性恢复；公司输液产品结构进一步的优化，以及产品成本持续控制，通过自动化设备、通过采取节能降耗等措施，让产品成本降低。","2018-09-14 15:35:12","2018-09-14 15:35:22","['A股']"
"1044566","飞利信14日在互动平台上回答投资者提问“公司是否考虑参与雄安新区发展”表示，公司已于2018年7月办理完成了河北雄安分公司工商注册手续。公司将聚焦雄安新区新型数字城市相关建设，依托公司对新型数字城市业务的深刻理解与积累，助力雄安新区建设。","2018-09-14 15:36:35","2018-09-14 15:36:42","['公司', 'A股']"
"1044567"," 14日从海关总署了解到，14日凌晨，海关开展了打击洋垃圾走私“蓝天2018”专项行动第四轮集中收网行动。下一步，全国海关将实施持续不间断高压严打，同时加强与公安、生态环境和市场监管等相关部门的联系配合，深化国际执法合作，严厉打击洋垃圾等危害国家生态安全的走私违法犯罪行为。（新华社）","2018-09-14 15:38:21","2018-09-14 15:38:21","['其他']"
"1044568","英镑兑美元刷新6个月以来新高，报1.3131，日内涨0.2%。","2018-09-14 15:41:18","2018-09-14 15:41:48","['市场']"
"1044569","今日阿里巴巴AliOS宣布将与英特尔、中国信科集团旗下大唐电信集团展开智能交通-车路协同领域的战略合作。未来，将全面布局智能道路交通网络建设，致力于打造数字化和智能化的交通体系，实现车路协同。","2018-09-14 15:43:36","2018-09-14 15:43:50","['公司']"
"1044570"," 江苏阳光公告，公司控股股东阳光集团9月14日增持公司股份20.88万股。阳光集团及其一致行动人陈丽芬、郁琴芬、孙宁玲计划在未来12个月内通过集中竞价交易方式进一步增持，增持比例不低于公司总股本的0.5%且不超过2%。","2018-09-14 15:43:55","2018-09-14 15:44:09","['公司', 'A股']"
"1044571"," 明德生物今日下午在互动平台上表示，目前公司没有产品出口到美国，所以美国贸易征税目录里面没有公司出口产品。","2018-09-14 15:44:13","2018-09-14 15:44:13","['公司', 'A股']"
"1044573","税期临近及地方债发行高峰来临，中国央行公开市场本周陆续恢复七天、14天逆回购操作，单周净投放3,300亿元，银行间资金面周初的转紧势头很快平息。不过本周央行于公开市场净投放资金均在月内到期，也显示在美联储月底的大概率升息之前，央行并不急于大量扩大中长期资金供给。（路透）","2018-09-14 15:46:28","2018-09-14 15:46:39","['市场', '观点']"
"1044574","依据《地名管理条例》和《民用机场使用许可规定》等规定，并报经党中央、国务院审批同意，北京新机场名称确定为“北京大兴国际机场”。机场及其配套工程将于明年6月30日竣工验收，9月30日前投入运营。","2018-09-14 15:46:48","2018-09-14 15:46:56","['其他']"
"1044576","今日全国省级、地市级公安机关170家网警单位集体入驻抖音，开通抖音官方账号，搭建全国网警短视频平台工作矩阵。一旦平台有内容被网警举报，将在第一时间进入到专门的审核队列，按照最高优先级进行相应处理。同时，网友也可在抖音上通过“私信”、“评论@网警” 等方式主动联系网警巡查执法账号，对不良内容进行举报，形成平台、用户和网警三方共同净化网络空间的氛围。（澎湃）","2018-09-14 15:50:41","2018-09-14 15:50:41","['其他']"
"1044577"," 光明乳业公告，公司以2982.15万元收购公司控股股东光明食品集团下属子公司所持有的上海牛奶棚食品有限公司66.27%股权。截止2018年6月30日，牛奶棚资产总额1.19亿元，2018年1-6月份营业收入8065万元，净利润为232万元。","2018-09-14 15:51:35","2018-09-14 15:52:00","['公司', 'A股']"
"1044578","从9月和10月起，印度炼油商将从伊朗购买的原油量削减近半。（路透）","2018-09-14 15:51:54","2018-09-14 15:52:26","['市场']"
"1044579"," 9月14日，菜鸟与圆通速递联合宣布，超级机器人分拨中心在圆通杭州转运中心正式启用。据介绍，这是行业内平均速度最快，分拨效率最高的小件机器人分拨中心，高峰期内，2000平方米的场地内，350台机器人昼夜作业，每天可分拣超50万包裹，机器人三天的行驶里程足以绕地球一圈。","2018-09-14 15:52:01","2018-09-14 15:52:34","['公司']"
"1044580","隆基股份：拟投资约30.5亿元在银川建设年产 5GW 高效单晶电池项目。","2018-09-14 15:52:16","2018-09-14 15:52:50","['公司', 'A股']"
"1044581","药明康德公告，参股公司Hua Medicine在香港联合交易所有限公司主板挂牌上市。本公司通过全资子企业WuXi Fund I持有Hua Medicine总股本的 7.04%","2018-09-14 15:52:41","2018-09-14 15:53:24","['公司']"
"1044582"," 农发种业公告，今年5-8月期间，公司所属子公司河南农化、湖北种子、江苏金土地、山西潞玉、河南地神、洛阳中垦获得了相关政府补助款项共计1073.28万元。","2018-09-14 15:53:09","2018-09-14 15:53:09","['公司', 'A股']"
"1044583","江山欧派公告称，合计持股10.26%股东周原九鼎及一致人泰合鼎银拟6个月内清仓减持。五洲新春公告称，持股1.98%股东复星创富拟6个月内清仓减持。金能科技公告称，合计持股4.92%股东九鼎基金拟6个月内清仓减持。","2018-09-14 15:54:56","2018-09-14 15:54:56","['公司', 'A股']"
"1044584"," 鸿路钢构公告，近日，公司与颍上县人民政府签订了《绿色装配式建筑产业园项目投资合作协议书》。产业园项目总计划投资大于15亿元。项目有利于拓展公司的产能，对未来业绩产生比较积极的影响。","2018-09-14 15:56:55","2018-09-14 15:57:07","['公司', 'A股']"
"1044585","据《大众日报》报道，9月12日上午，山东省第二十七届产学研展洽会暨第二届工业设计周在烟台开幕，省政府党组成员刘强出席开幕式。上述官方消息显示，刘强已任山东省政府党组成员。据中国经济网人物库资料显示，刘强，出生于1971年，此前担任中国银行副行长。","2018-09-14 15:58:42","2018-09-14 15:58:54","['公司', 'A股']"
